"","gender","age","income","religion","marital","education","ideol","imp_rel","empl_status","exp1_trt","exp1_dv_willing","exp1_dv2","exp2_trt","re_id","ccode","idyear","Religious_Denom","exp2_dv","job_worry","exp1_dv","strong_leader_good","exp1_comply"
"221",2,34,2,31,1,1,-1,1,6,-1,2,-1,-1,4322110,750,"4322110_2001","Hindu",NA,NA,NA,NA,0
"222",2,43,3,31,1,1,-1,2,6,-1,2,-1,-1,4322118,750,"4322118_2001","Hindu",NA,NA,NA,NA,0
"223",2,25,3,31,1,1,-1,2,6,-1,2,-1,-1,4322119,750,"4322119_2001","Hindu",NA,NA,NA,NA,0
"224",2,25,3,31,1,1,-1,2,6,-1,2,-1,-1,4322120,750,"4322120_2001","Hindu",NA,NA,NA,NA,0
"225",2,35,3,31,1,1,-1,2,6,-1,2,-1,-1,4322122,750,"4322122_2001","Hindu",NA,NA,NA,NA,0
"226",2,32,3,31,1,1,-1,2,6,-1,2,-1,-1,4322124,750,"4322124_2001","Hindu",NA,NA,NA,NA,0
"227",1,52,5,31,1,7,5,1,1,2,1,2,2,4322126,750,"4322126_2001","Hindu",NA,NA,NA,1,1
"228",1,48,3,31,1,6,-1,1,6,2,1,3,-1,4322129,750,"4322129_2001","Hindu",NA,NA,NA,1,1
"229",2,26,4,31,1,7,-1,1,6,2,1,3,-1,4322133,750,"4322133_2001","Hindu",NA,NA,NA,1,1
"230",1,41,4,31,1,7,10,1,1,2,1,1,3,4322132,750,"4322132_2001","Hindu",NA,NA,NA,1,1
"231",1,27,5,31,1,9,8,1,1,2,1,1,2,4322135,750,"4322135_2001","Hindu",NA,NA,NA,1,1
"232",1,30,5,31,1,9,10,1,7,2,1,1,3,4322140,750,"4322140_2001","Hindu",NA,NA,NA,1,1
"233",2,38,5,31,1,6,-1,1,6,2,1,3,-1,4322137,750,"4322137_2001","Hindu",NA,NA,NA,1,1
"234",2,48,4,31,1,7,-1,1,6,2,1,3,-1,4322141,750,"4322141_2001","Hindu",NA,NA,NA,1,1
"235",1,25,5,31,6,9,10,1,7,2,1,1,3,4322143,750,"4322143_2001","Hindu",NA,NA,NA,1,1
"236",1,31,5,31,1,9,10,1,1,2,1,1,3,4322145,750,"4322145_2001","Hindu",NA,NA,NA,1,1
"237",2,42,4,31,1,6,-1,1,6,2,1,3,-1,4322147,750,"4322147_2001","Hindu",NA,NA,NA,1,1
"238",1,50,3,49,1,3,-1,1,1,2,1,1,4,4322151,750,"4322151_2001","Muslim",NA,NA,NA,1,1
"239",1,24,5,49,6,9,3,1,7,2,1,2,4,4322152,750,"4322152_2001","Muslim",NA,NA,NA,1,1
"240",1,27,5,49,1,9,3,1,2,2,1,2,4,4322154,750,"4322154_2001","Muslim",NA,NA,NA,1,1
"241",2,65,3,49,1,1,-1,1,6,-1,-1,-1,-1,4322156,750,"4322156_2001","Muslim",NA,NA,NA,NA,0
"242",1,31,4,49,1,8,3,1,1,2,1,2,4,4322157,750,"4322157_2001","Muslim",NA,NA,NA,1,1
"243",2,64,3,49,1,1,-1,1,6,-1,-1,-1,-1,4322158,750,"4322158_2001","Muslim",NA,NA,NA,NA,0
"244",1,51,3,49,1,3,-1,1,1,2,1,1,4,4322160,750,"4322160_2001","Muslim",NA,NA,NA,1,1
"245",2,66,3,49,1,1,-1,1,6,-1,-1,-1,-1,4322162,750,"4322162_2001","Muslim",NA,NA,NA,NA,0
"246",2,48,3,49,1,1,-1,2,6,-1,1,-1,-1,4322164,750,"4322164_2001","Muslim",NA,NA,NA,NA,0
"247",2,29,3,49,1,1,-1,1,6,-1,1,-1,-1,4322167,750,"4322167_2001","Muslim",NA,NA,NA,NA,0
"248",1,30,4,49,1,8,3,2,2,2,1,2,2,4322169,750,"4322169_2001","Muslim",NA,NA,NA,1,1
"249",2,42,3,49,1,1,-1,1,6,-1,-1,-1,-1,4322170,750,"4322170_2001","Muslim",NA,NA,NA,NA,0
"250",1,32,3,31,1,9,3,2,1,2,1,2,2,4322171,750,"4322171_2001","Hindu",NA,NA,NA,1,1
"251",1,59,3,31,1,3,-1,1,8,-1,1,-1,-1,4322172,750,"4322172_2001","Hindu",NA,NA,NA,NA,0
"252",1,55,4,31,1,6,-1,1,2,2,1,1,4,4322176,750,"4322176_2001","Hindu",NA,NA,NA,1,1
"253",1,32,4,31,1,7,-1,2,1,1,1,1,4,4322177,750,"4322177_2001","Hindu",NA,NA,NA,1,1
"254",1,27,3,31,1,7,-1,2,1,1,1,2,4,4322178,750,"4322178_2001","Hindu",NA,NA,NA,1,1
"255",1,59,3,49,1,3,-1,1,1,2,1,1,4,4322179,750,"4322179_2001","Muslim",NA,NA,NA,1,1
"256",2,39,3,49,1,1,-1,1,6,-1,-1,-1,-1,4322181,750,"4322181_2001","Muslim",NA,NA,NA,NA,0
"257",1,31,3,31,1,7,-1,2,1,1,1,1,2,4322184,750,"4322184_2001","Hindu",NA,NA,NA,1,1
"258",1,25,3,31,6,7,-1,2,7,1,1,1,2,4322185,750,"4322185_2001","Hindu",NA,NA,NA,1,1
"259",1,26,5,31,1,7,-1,2,7,1,1,1,1,4322187,750,"4322187_2001","Hindu",NA,NA,NA,1,1
"260",2,35,3,49,1,1,-1,2,6,-1,-1,-1,-1,4322189,750,"4322189_2001","Muslim",NA,NA,NA,NA,0
"261",2,36,3,49,1,1,-1,1,6,-1,1,-1,-1,4322193,750,"4322193_2001","Muslim",NA,NA,NA,NA,0
"262",1,58,3,49,2,2,-1,1,2,2,1,1,4,4322196,750,"4322196_2001","Muslim",NA,NA,NA,1,1
"263",1,46,4,38,1,1,-1,1,3,-1,1,-1,2,4322200,750,"4322200_2001","Jain",NA,NA,NA,NA,0
"264",2,23,3,31,1,1,-1,2,8,-1,-1,-1,-1,4322202,750,"4322202_2001","Hindu",NA,NA,NA,NA,0
"265",1,42,4,31,1,9,1,3,8,3,1,2,2,4322204,750,"4322204_2001","Hindu",NA,NA,NA,0,1
"266",2,35,3,31,1,1,-1,3,8,-1,-1,-1,-1,4322206,750,"4322206_2001","Hindu",NA,NA,NA,NA,0
"267",1,40,3,49,1,7,-1,1,8,3,1,2,2,4322208,750,"4322208_2001","Muslim",NA,NA,NA,0,1
"268",1,29,3,31,1,6,-1,1,6,3,1,2,4,4322210,750,"4322210_2001","Hindu",NA,NA,NA,0,1
"269",1,38,3,31,1,7,5,2,8,3,1,2,2,4322211,750,"4322211_2001","Hindu",NA,NA,NA,0,1
"270",1,35,4,31,1,6,1,-1,6,-1,1,-1,4,4322212,750,"4322212_2001","Hindu",NA,NA,NA,NA,0
"271",1,24,3,31,1,6,-1,1,3,-1,1,-1,-1,4322214,750,"4322214_2001","Hindu",NA,NA,NA,NA,0
"272",2,73,3,31,1,1,-1,1,8,-1,2,-1,-1,4322218,750,"4322218_2001","Hindu",NA,NA,NA,NA,0
"273",1,33,3,31,1,6,10,3,3,1,1,3,2,4322219,750,"4322219_2001","Hindu",NA,NA,NA,1,1
"274",1,24,4,31,1,7,-1,1,3,2,1,2,-1,4322222,750,"4322222_2001","Hindu",NA,NA,NA,1,1
"275",1,33,5,31,1,7,1,2,3,3,1,-1,4,4322225,750,"4322225_2001","Hindu",NA,NA,NA,0,1
"276",1,47,3,31,1,3,-1,1,4,3,-1,2,2,4322226,750,"4322226_2001","Hindu",NA,NA,NA,0,1
"277",2,68,4,31,1,1,-1,1,6,-1,1,-1,-1,4322227,750,"4322227_2001","Hindu",NA,NA,NA,NA,0
"278",1,34,4,31,1,6,-1,1,3,3,1,1,4,4322237,750,"4322237_2001","Hindu",NA,NA,NA,0,1
"279",1,41,4,31,1,9,1,1,3,3,1,2,2,4322235,750,"4322235_2001","Hindu",NA,NA,NA,0,1
"280",1,38,3,31,1,1,-1,2,8,-1,-1,-1,-1,4322239,750,"4322239_2001","Hindu",NA,NA,NA,NA,0
"281",2,29,3,31,1,6,-1,1,6,-1,1,-1,-1,4322241,750,"4322241_2001","Hindu",NA,NA,NA,NA,0
"282",1,62,3,31,1,2,-1,1,3,-1,1,-1,-1,4322242,750,"4322242_2001","Hindu",NA,NA,NA,NA,0
"283",2,37,4,31,1,6,-1,2,6,-1,1,-1,-1,4322243,750,"4322243_2001","Hindu",NA,NA,NA,NA,0
"284",2,53,3,31,1,1,-1,1,6,-1,1,-1,-1,4322244,750,"4322244_2001","Hindu",NA,NA,NA,NA,0
"285",1,24,4,31,6,8,3,1,6,3,1,-1,2,4322247,750,"4322247_2001","Hindu",NA,NA,NA,0,1
"286",1,30,4,31,1,7,5,3,3,3,1,3,2,4322248,750,"4322248_2001","Hindu",NA,NA,NA,0,1
"287",2,60,4,31,1,1,-1,1,8,-1,2,-1,-1,4322252,750,"4322252_2001","Hindu",NA,NA,NA,NA,0
"288",1,33,4,31,6,7,1,1,3,1,1,3,4,4322254,750,"4322254_2001","Hindu",NA,NA,NA,1,1
"289",2,33,4,31,1,1,-1,1,6,-1,1,-1,-1,4322258,750,"4322258_2001","Hindu",NA,NA,NA,NA,0
"290",2,26,5,31,1,8,5,2,6,3,1,-1,4,4322259,750,"4322259_2001","Hindu",NA,NA,NA,0,1
"291",2,60,3,31,1,1,-1,1,8,-1,-1,-1,-1,4322262,750,"4322262_2001","Hindu",NA,NA,NA,NA,0
"292",2,27,4,31,1,1,-1,1,6,-1,1,-1,-1,4322263,750,"4322263_2001","Hindu",NA,NA,NA,NA,0
"293",1,33,5,31,1,7,5,4,3,4,1,3,4,4322265,750,"4322265_2001","Hindu",NA,NA,NA,0,1
"294",1,43,5,31,1,6,5,3,3,2,1,3,4,4322266,750,"4322266_2001","Hindu",NA,NA,NA,1,1
"295",2,45,4,31,1,1,-1,1,6,-1,1,-1,-1,4322269,750,"4322269_2001","Hindu",NA,NA,NA,NA,0
"296",1,24,5,31,1,8,3,1,8,2,1,-1,1,4322274,750,"4322274_2001","Hindu",NA,NA,NA,1,1
"297",1,23,4,31,1,6,5,3,3,4,1,3,4,4322277,750,"4322277_2001","Hindu",NA,NA,NA,0,1
"298",1,33,5,31,1,7,5,1,8,1,1,2,4,4322278,750,"4322278_2001","Hindu",NA,NA,NA,1,1
"299",2,24,4,31,1,7,-1,1,6,-1,1,-1,-1,4322281,750,"4322281_2001","Hindu",NA,NA,NA,NA,0
"300",2,41,4,31,1,1,-1,1,6,-1,1,-1,4,4322280,750,"4322280_2001","Hindu",NA,NA,NA,NA,0
"301",2,40,5,31,1,9,5,1,8,2,1,3,4,4322283,750,"4322283_2001","Hindu",NA,NA,NA,1,1
"302",1,40,4,31,1,6,1,1,3,3,1,-1,4,4322286,750,"4322286_2001","Hindu",NA,NA,NA,0,1
"303",1,27,4,31,1,8,-1,1,3,1,1,3,4,4322287,750,"4322287_2001","Hindu",NA,NA,NA,1,1
"304",1,33,4,31,1,7,1,1,3,2,1,2,4,4322290,750,"4322290_2001","Hindu",NA,NA,NA,1,1
"305",1,32,4,31,1,7,-1,1,3,2,1,-1,4,4322291,750,"4322291_2001","Hindu",NA,NA,NA,1,1
"306",2,23,5,31,1,3,-1,1,6,-1,-1,-1,-1,4322293,750,"4322293_2001","Hindu",NA,NA,NA,NA,0
"307",2,45,3,31,1,6,-1,1,6,-1,1,-1,4,4322294,750,"4322294_2001","Hindu",NA,NA,NA,NA,0
"308",2,60,4,31,1,1,-1,1,6,3,1,-1,4,4322295,750,"4322295_2001","Hindu",NA,NA,NA,0,1
"309",2,23,4,31,1,7,-1,1,6,3,1,-1,4,4322299,750,"4322299_2001","Hindu",NA,NA,NA,0,1
"310",2,40,5,31,1,3,-1,1,6,-1,-1,-1,-1,4322300,750,"4322300_2001","Hindu",NA,NA,NA,NA,0
"311",1,31,5,31,1,9,5,2,1,-1,1,3,2,4322303,750,"4322303_2001","Hindu",NA,NA,NA,NA,0
"312",2,-1,4,31,1,3,-1,2,6,-1,-1,4,-1,4322304,750,"4322304_2001","Hindu",NA,NA,NA,NA,0
"313",2,51,4,31,1,1,-1,2,6,-1,-1,4,-1,4322305,750,"4322305_2001","Hindu",NA,NA,NA,NA,0
"314",1,62,5,31,1,9,8,2,1,4,1,2,2,4322307,750,"4322307_2001","Hindu",NA,NA,NA,0,1
"315",1,37,5,31,1,6,5,3,5,-1,2,3,4,4322311,750,"4322311_2001","Hindu",NA,NA,NA,NA,0
"316",1,69,5,31,1,7,8,2,3,-1,1,4,4,4322314,750,"4322314_2001","Hindu",NA,NA,NA,NA,0
"317",1,26,5,31,6,9,8,1,7,-1,1,3,2,4322316,750,"4322316_2001","Hindu",NA,NA,NA,NA,0
"318",1,45,5,31,1,8,5,2,1,1,-1,3,4,4322317,750,"4322317_2001","Hindu",NA,NA,NA,1,1
"319",1,22,5,31,6,9,8,2,7,2,1,3,4,4322319,750,"4322319_2001","Hindu",NA,NA,NA,1,1
"320",1,58,5,31,1,6,5,2,5,3,-1,3,4,4322321,750,"4322321_2001","Hindu",NA,NA,NA,0,1
"321",1,32,5,31,1,9,8,2,1,2,1,3,4,4322322,750,"4322322_2001","Hindu",NA,NA,NA,1,1
"322",2,50,5,31,1,1,-1,2,6,-1,-1,-1,-1,4322325,750,"4322325_2001","Hindu",NA,NA,NA,NA,0
"323",1,29,5,31,6,9,3,1,1,4,1,4,4,4322326,750,"4322326_2001","Hindu",NA,NA,NA,0,1
"324",2,42,4,31,1,3,-1,1,6,-1,-1,-1,4,4322329,750,"4322329_2001","Hindu",NA,NA,NA,NA,0
"325",1,74,5,31,1,3,5,3,5,2,2,3,3,4322330,750,"4322330_2001","Hindu",NA,NA,NA,1,1
"326",2,61,5,31,5,3,-1,1,8,-1,2,3,4,4322331,750,"4322331_2001","Hindu",NA,NA,NA,NA,0
"327",1,26,5,31,6,9,10,3,7,2,1,4,4,4322333,750,"4322333_2001","Hindu",NA,NA,NA,1,1
"328",1,42,5,31,1,8,5,3,3,2,1,4,2,4322334,750,"4322334_2001","Hindu",NA,NA,NA,1,1
"329",2,46,5,31,1,1,-1,1,6,-1,-1,4,-1,4322338,750,"4322338_2001","Hindu",NA,NA,NA,NA,0
"330",1,32,5,31,1,7,-1,2,3,-1,1,3,-1,4322340,750,"4322340_2001","Hindu",NA,NA,NA,NA,0
"331",1,31,5,31,1,9,10,3,3,2,1,3,3,4322341,750,"4322341_2001","Hindu",NA,NA,NA,1,1
"332",1,25,5,31,6,9,5,3,7,2,1,3,3,4322342,750,"4322342_2001","Hindu",NA,NA,NA,1,1
"333",1,32,5,31,1,8,5,3,3,2,1,3,4,4322344,750,"4322344_2001","Hindu",NA,NA,NA,1,1
"334",1,32,2,31,1,7,5,1,1,3,1,3,4,4322352,750,"4322352_2001","Hindu",NA,NA,NA,0,1
"335",1,41,4,31,1,9,5,1,1,3,1,3,2,4322355,750,"4322355_2001","Hindu",NA,NA,NA,0,1
"336",2,65,2,31,1,1,-1,3,6,-1,-1,-1,-1,4322358,750,"4322358_2001","Hindu",NA,NA,NA,NA,0
"337",1,43,3,31,1,6,3,2,1,-1,1,3,-1,4322359,750,"4322359_2001","Hindu",NA,NA,NA,NA,0
"338",1,30,2,31,1,1,-1,-1,2,-1,1,-1,-1,4322360,750,"4322360_2001","Hindu",NA,NA,NA,NA,0
"339",1,40,2,31,1,1,-1,3,1,-1,1,4,-1,4322361,750,"4322361_2001","Hindu",NA,NA,NA,NA,0
"340",1,34,5,31,1,9,8,1,1,3,1,3,2,4322362,750,"4322362_2001","Hindu",NA,NA,NA,0,1
"341",2,30,4,31,1,8,-1,1,6,-1,1,3,-1,4322364,750,"4322364_2001","Hindu",NA,NA,NA,NA,0
"342",1,44,4,31,1,9,8,1,1,2,1,3,2,4322366,750,"4322366_2001","Hindu",NA,NA,NA,1,1
"343",2,30,5,31,1,7,-1,1,6,-1,2,3,-1,4322367,750,"4322367_2001","Hindu",NA,NA,NA,NA,0
"344",1,46,5,31,1,7,5,2,3,-1,1,3,-1,4322368,750,"4322368_2001","Hindu",NA,NA,NA,NA,0
"345",2,35,3,31,1,6,-1,1,6,-1,-1,3,-1,4322370,750,"4322370_2001","Hindu",NA,NA,NA,NA,0
"346",2,26,3,31,1,1,-1,3,6,-1,-1,4,-1,4322372,750,"4322372_2001","Hindu",NA,NA,NA,NA,0
"347",2,23,5,31,6,8,10,2,7,2,1,3,2,4322374,750,"4322374_2001","Hindu",NA,NA,NA,1,1
"348",2,43,4,31,1,6,5,2,6,-1,-1,4,-1,4322375,750,"4322375_2001","Hindu",NA,NA,NA,NA,0
"349",1,45,3,31,1,1,10,1,4,-1,1,3,-1,4322377,750,"4322377_2001","Hindu",NA,NA,NA,NA,0
"350",1,39,3,31,1,1,5,1,3,-1,1,3,-1,4322381,750,"4322381_2001","Hindu",NA,NA,NA,NA,0
"351",1,24,5,31,6,9,8,2,7,3,1,3,2,4322382,750,"4322382_2001","Hindu",NA,NA,NA,0,1
"352",1,54,4,31,1,7,5,1,1,3,1,3,3,4322384,750,"4322384_2001","Hindu",NA,NA,NA,0,1
"353",1,25,5,31,6,9,8,1,7,4,1,4,3,4322385,750,"4322385_2001","Hindu",NA,NA,NA,0,1
"354",2,49,3,31,1,1,-1,1,6,-1,-1,4,-1,4322387,750,"4322387_2001","Hindu",NA,NA,NA,NA,0
"355",1,39,4,31,1,8,5,1,3,4,1,3,3,4322388,750,"4322388_2001","Hindu",NA,NA,NA,0,1
"356",2,32,5,31,1,7,5,1,6,-1,-1,3,4,4322391,750,"4322391_2001","Hindu",NA,NA,NA,NA,0
"357",1,45,4,31,1,7,5,1,3,-1,1,4,4,4322396,750,"4322396_2001","Hindu",NA,NA,NA,NA,0
"358",1,42,5,31,1,7,10,3,3,3,1,2,3,4322398,750,"4322398_2001","Hindu",NA,NA,NA,0,1
"359",1,36,4,31,1,8,1,2,1,2,1,3,3,4322399,750,"4322399_2001","Hindu",NA,NA,NA,1,1
"360",2,58,2,31,1,1,-1,1,3,-1,-1,-1,4,4320200,750,"4320200_2001","Hindu",NA,NA,NA,NA,0
"361",1,26,3,31,1,6,-1,1,3,2,1,-1,4,4320204,750,"4320204_2001","Hindu",NA,NA,NA,1,1
"362",1,32,2,31,1,1,-1,1,8,-1,-1,-1,1,4320205,750,"4320205_2001","Hindu",NA,NA,NA,NA,0
"363",1,60,2,31,1,1,-1,1,3,-1,1,-1,4,4320206,750,"4320206_2001","Hindu",NA,NA,NA,NA,0
"364",1,66,4,31,1,2,-1,1,7,1,1,-1,1,4320207,750,"4320207_2001","Hindu",NA,NA,NA,1,1
"365",1,-2,2,31,1,1,-1,1,3,2,1,-1,4,4320208,750,"4320208_2001","Hindu",NA,NA,NA,1,1
"366",1,45,3,31,1,3,-1,3,1,1,2,-1,4,4320209,750,"4320209_2001","Hindu",NA,NA,NA,1,1
"367",2,55,3,31,1,1,-1,2,3,-1,2,-1,4,4320211,750,"4320211_2001","Hindu",NA,NA,NA,NA,0
"368",1,85,3,31,1,1,-1,3,7,1,1,-1,-1,4320213,750,"4320213_2001","Hindu",NA,NA,NA,1,1
"369",2,55,2,31,1,1,-1,2,3,-1,2,-1,1,4320214,750,"4320214_2001","Hindu",NA,NA,NA,NA,0
"370",2,-2,2,31,1,1,-1,1,8,-1,1,-1,4,4320217,750,"4320217_2001","Hindu",NA,NA,NA,NA,0
"371",1,25,2,31,1,6,-1,1,3,1,2,-1,4,4320219,750,"4320219_2001","Hindu",NA,NA,NA,1,1
"372",1,26,2,31,1,6,-1,1,3,1,2,-1,2,4320221,750,"4320221_2001","Hindu",NA,NA,NA,1,1
"373",1,24,2,31,1,2,-1,1,3,1,1,-1,2,4320222,750,"4320222_2001","Hindu",NA,NA,NA,1,1
"374",1,25,3,31,6,8,-1,1,3,2,1,-1,4,4320224,750,"4320224_2001","Hindu",NA,NA,NA,1,1
"375",1,-2,2,31,1,2,-1,1,7,-1,1,-1,2,4320225,750,"4320225_2001","Hindu",NA,NA,NA,NA,0
"376",1,35,2,31,1,3,-1,1,3,-1,1,-1,4,4320226,750,"4320226_2001","Hindu",NA,NA,NA,NA,0
"377",1,25,3,31,6,8,-1,1,3,1,2,-1,2,4320227,750,"4320227_2001","Hindu",NA,NA,NA,1,1
"378",1,65,2,31,1,1,-1,1,3,-1,2,-1,-1,4320228,750,"4320228_2001","Hindu",NA,NA,NA,NA,0
"379",1,50,2,31,1,1,-1,1,3,-1,2,-1,2,4320229,750,"4320229_2001","Hindu",NA,NA,NA,NA,0
"380",1,55,3,31,1,1,-1,2,1,-1,2,-1,-1,4320231,750,"4320231_2001","Hindu",NA,NA,NA,NA,0
"381",2,26,2,31,1,2,-1,1,8,-1,2,-1,2,4320232,750,"4320232_2001","Hindu",NA,NA,NA,NA,0
"382",1,35,3,31,1,1,-1,2,3,-1,1,-1,4,4320234,750,"4320234_2001","Hindu",NA,NA,NA,NA,0
"383",1,70,3,31,1,1,-1,1,7,-1,2,-1,4,4320236,750,"4320236_2001","Hindu",NA,NA,NA,NA,0
"384",2,-2,3,31,1,1,-1,1,6,2,-1,-1,4,4320250,750,"4320250_2001","Hindu",NA,NA,NA,1,1
"385",2,33,2,31,1,1,-1,1,3,-1,2,-1,2,4320253,750,"4320253_2001","Hindu",NA,NA,NA,NA,0
"386",1,25,2,31,1,6,-1,-1,3,1,1,-1,4,4320254,750,"4320254_2001","Hindu",NA,NA,NA,1,1
"387",2,38,2,31,1,1,-1,1,3,-1,-1,-1,4,4320259,750,"4320259_2001","Hindu",NA,NA,NA,NA,0
"388",2,38,3,31,1,1,-1,1,3,-1,-1,-1,4,4320260,750,"4320260_2001","Hindu",NA,NA,NA,NA,0
"389",1,30,3,31,1,6,-1,1,3,2,1,-1,4,4320261,750,"4320261_2001","Hindu",NA,NA,NA,1,1
"390",2,54,3,31,1,2,-1,1,3,-1,2,-1,4,4320261,750,"4320261_2001","Hindu",NA,NA,NA,NA,0
"391",1,40,3,31,1,3,-1,1,3,-1,1,-1,4,4320263,750,"4320263_2001","Hindu",NA,NA,NA,NA,0
"392",1,55,3,31,1,1,-1,1,3,-1,2,-1,1,4320264,750,"4320264_2001","Hindu",NA,NA,NA,NA,0
"393",1,37,2,31,1,6,-1,1,3,1,1,-1,4,4320266,750,"4320266_2001","Hindu",NA,NA,NA,1,1
"394",2,42,3,31,1,1,-1,1,3,-1,2,-1,1,4320267,750,"4320267_2001","Hindu",NA,NA,NA,NA,0
"395",2,33,3,-2,1,1,-1,1,6,-1,2,-1,-1,4320269,750,"4320269_2001","No answer",NA,NA,NA,NA,0
"396",1,76,2,31,1,1,-1,2,7,-1,2,-1,4,4320270,750,"4320270_2001","Hindu",NA,NA,NA,NA,0
"397",2,58,3,31,1,1,-1,1,6,-1,1,-1,4,4320271,750,"4320271_2001","Hindu",NA,NA,NA,NA,0
"398",2,58,3,31,1,1,-1,1,3,-1,2,-1,1,4320273,750,"4320273_2001","Hindu",NA,NA,NA,NA,0
"399",1,48,3,31,1,2,-1,1,3,-1,1,-1,4,4320274,750,"4320274_2001","Hindu",NA,NA,NA,NA,0
"400",1,76,3,31,1,1,-1,1,1,-1,1,-1,4,4320277,750,"4320277_2001","Hindu",NA,NA,NA,NA,0
"401",1,22,2,31,1,2,-1,1,3,1,1,-1,4,4320279,750,"4320279_2001","Hindu",NA,NA,NA,1,1
"402",2,39,3,31,1,1,-1,1,3,-1,2,-1,4,4320280,750,"4320280_2001","Hindu",NA,NA,NA,NA,0
"403",2,43,3,31,1,1,-1,1,3,-1,1,-1,4,4320281,750,"4320281_2001","Hindu",NA,NA,NA,NA,0
"404",1,46,3,31,1,3,-1,1,3,-1,1,-1,4,4320282,750,"4320282_2001","Hindu",NA,NA,NA,NA,0
"405",1,60,3,31,1,1,-1,3,7,2,1,-1,4,4320284,750,"4320284_2001","Hindu",NA,NA,NA,1,1
"406",2,77,2,31,5,1,-1,1,7,-1,2,-1,1,4320285,750,"4320285_2001","Hindu",NA,NA,NA,NA,0
"407",2,34,2,31,1,1,-1,2,6,3,1,4,2,4323101,750,"4323101_2001","Hindu",NA,NA,NA,0,1
"408",2,38,3,31,1,1,-1,2,6,4,1,-1,2,4323102,750,"4323102_2001","Hindu",NA,NA,NA,0,1
"409",1,35,3,31,1,2,10,1,1,3,1,-1,4,4323103,750,"4323103_2001","Hindu",NA,NA,NA,0,1
"410",2,26,3,31,1,1,-1,1,6,3,1,-1,3,4323106,750,"4323106_2001","Hindu",NA,NA,NA,0,1
"411",2,25,2,31,5,1,-1,1,1,4,1,4,2,4323107,750,"4323107_2001","Hindu",NA,NA,NA,0,1
"412",2,25,3,31,1,1,-1,2,6,3,1,4,2,4323109,750,"4323109_2001","Hindu",NA,NA,NA,0,1
"413",2,25,3,31,1,1,10,2,6,3,1,-1,2,4323111,750,"4323111_2001","Hindu",NA,NA,NA,0,1
"414",1,25,3,31,1,3,10,1,1,3,1,-1,4,4323112,750,"4323112_2001","Hindu",NA,NA,NA,0,1
"415",2,83,3,31,5,1,-1,1,7,3,1,-1,4,4323113,750,"4323113_2001","Hindu",NA,NA,NA,0,1
"416",2,54,3,31,5,1,-1,1,7,3,1,-1,4,4323115,750,"4323115_2001","Hindu",NA,NA,NA,0,1
"417",2,22,3,31,1,6,1,1,7,3,1,-1,3,4323118,750,"4323118_2001","Hindu",NA,NA,NA,0,1
"418",1,65,3,31,1,1,-1,1,1,3,1,-1,3,4323119,750,"4323119_2001","Hindu",NA,NA,NA,0,1
"419",1,35,3,31,1,2,10,2,1,3,1,4,2,4323124,750,"4323124_2001","Hindu",NA,NA,NA,0,1
"420",1,50,3,31,1,1,-1,1,1,3,1,-1,3,4323125,750,"4323125_2001","Hindu",NA,NA,NA,0,1
"421",2,24,2,31,5,1,10,1,1,4,1,-1,2,4323126,750,"4323126_2001","Hindu",NA,NA,NA,0,1
"422",2,32,3,31,1,1,-1,1,6,3,1,-1,2,4323128,750,"4323128_2001","Hindu",NA,NA,NA,0,1
"423",2,55,2,31,5,1,-1,1,7,3,1,-1,4,4323129,750,"4323129_2001","Hindu",NA,NA,NA,0,1
"424",2,30,3,31,1,3,10,1,1,3,1,-1,4,4323130,750,"4323130_2001","Hindu",NA,NA,NA,0,1
"425",2,25,2,31,5,1,-1,1,1,3,1,-1,4,4323131,750,"4323131_2001","Hindu",NA,NA,NA,0,1
"426",1,40,3,31,1,1,10,2,1,4,1,3,2,4323132,750,"4323132_2001","Hindu",NA,NA,NA,0,1
"427",1,40,3,31,1,3,1,1,1,3,1,2,3,4323133,750,"4323133_2001","Hindu",NA,NA,NA,0,1
"428",1,70,3,31,1,1,-1,1,2,3,1,-1,4,4323134,750,"4323134_2001","Hindu",NA,NA,NA,0,1
"429",1,27,3,31,1,8,1,1,7,3,1,3,4,4323135,750,"4323135_2001","Hindu",NA,NA,NA,0,1
"430",1,52,2,31,1,2,-1,1,1,3,1,-1,4,4323136,750,"4323136_2001","Hindu",NA,NA,NA,0,1
"431",2,25,3,31,1,2,1,1,7,3,1,-1,4,4323137,750,"4323137_2001","Hindu",NA,NA,NA,0,1
"432",2,40,4,31,1,6,10,1,6,3,1,-1,3,4323154,750,"4323154_2001","Hindu",NA,NA,NA,0,1
"433",2,50,3,31,1,2,-1,1,6,3,1,-1,3,4323155,750,"4323155_2001","Hindu",NA,NA,NA,0,1
"434",2,60,3,31,5,1,-1,1,7,3,1,-1,3,4323156,750,"4323156_2001","Hindu",NA,NA,NA,0,1
"435",1,64,3,31,1,2,-1,2,1,2,1,-1,2,4323157,750,"4323157_2001","Hindu",NA,NA,NA,1,1
"436",1,40,4,31,1,7,10,1,1,4,1,2,3,4323158,750,"4323158_2001","Hindu",NA,NA,NA,0,1
"437",2,35,5,31,1,8,10,1,1,3,1,-1,3,4323159,750,"4323159_2001","Hindu",NA,NA,NA,0,1
"438",2,25,2,49,1,1,-1,1,6,4,1,-1,2,4323160,750,"4323160_2001","Muslim",NA,NA,NA,0,1
